command_count,avg_command_length,shell_escape_count,directory_traversal_count,failed_login_count,payload_entropy,interaction_interval_var,persistence_score,ua_diversity,lateral_movement_index,sensitive_file_count,payload_to_cmd_ratio,label
1.0,16.0,0.0,0.0,5.0,3.25,67568190116.77533,26.0,1.0,0.037037037037037035,0.0,8.0,1
1.0,8.0,0.0,0.0,4.0,2.5,46710641978.78699,12.0,1.0,0.08333333333333333,0.0,4.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,94934853923.02939,23.0,1.0,0.04,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,2.0,3.4613201402110083,59439481173.21439,27.0,1.0,0.03225806451612903,0.0,4.5,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,52413530279.85846,24.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,16.0,0.0,0.0,6.0,3.25,57425697971.15954,21.0,1.0,0.041666666666666664,0.0,8.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,54971602528.74319,20.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,56715796592.468864,15.0,1.0,0.06666666666666667,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,82991924134.39763,20.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,46063337122.55007,16.0,1.0,0.05555555555555555,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,65804979177.308205,27.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,70551347476.70781,19.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,68339112955.83393,20.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,46489350741.32007,21.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,16.0,0.0,2.0,6.0,3.202819531114783,37500877646.73926,27.0,1.0,0.037037037037037035,1.0,8.0,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,76255017434.13326,22.0,1.0,0.043478260869565216,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,5.0,3.4613201402110083,54782775421.95655,24.0,1.0,0.041666666666666664,0.0,4.5,1
1.0,24.0,0.0,0.0,0.0,4.053508854797678,70480509780.24567,18.0,1.0,0.05555555555555555,0.0,12.0,0
1.0,16.0,0.0,0.0,2.0,3.25,49593675118.78579,23.0,1.0,0.041666666666666664,0.0,8.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,42468269004.33085,19.0,1.0,0.05,0.0,12.0,0
1.0,16.0,0.0,2.0,7.0,3.202819531114783,47791376979.487274,27.0,1.0,0.03125,1.0,8.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,97942002749.74303,28.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,92876839281.67291,23.0,1.0,0.038461538461538464,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,2.0,3.4613201402110083,64859190933.67359,21.0,1.0,0.047619047619047616,0.0,4.5,1
1.0,24.0,0.0,0.0,8.0,4.053508854797678,65337867967.7196,28.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,8.0,0.0,0.0,3.0,2.5,76765391718.93802,18.0,1.0,0.05555555555555555,0.0,4.0,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,61629148570.83132,21.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,58009380652.14273,16.0,1.0,0.0625,0.0,12.0,0
1.0,8.0,0.0,0.0,4.0,2.5,92422865258.78003,24.0,1.0,0.037037037037037035,0.0,4.0,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,94155896412.47726,21.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,37996845106.42702,19.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,66217940684.68907,31.0,1.0,0.02857142857142857,0.0,12.0,0
1.0,15.0,0.0,0.0,5.0,3.240223928941852,48777878245.78416,18.0,1.0,0.05263157894736842,1.0,7.5,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,78849482006.71355,20.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,70712775806.36389,32.0,1.0,0.027777777777777776,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,3.0,3.4613201402110083,76825524952.26195,25.0,1.0,0.038461538461538464,0.0,4.5,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,102324527128.08533,23.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,92913643549.12566,22.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,15.0,0.0,0.0,6.0,3.240223928941852,72611063483.22914,32.0,1.0,0.02702702702702703,1.0,7.5,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,60829068651.41644,21.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,16.0,0.0,0.0,6.0,3.25,36130505902.581635,27.0,1.0,0.03571428571428571,0.0,8.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,44393945169.09835,21.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,54739016742.22785,20.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,57549346538.54211,28.0,1.0,0.03125,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,55427930514.71598,17.0,1.0,0.05555555555555555,0.0,12.0,0
1.0,16.0,0.0,2.0,7.0,3.202819531114783,36511355445.723404,27.0,1.0,0.034482758620689655,1.0,8.0,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,42718210447.879196,17.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,76866016617.79436,21.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,16.0,0.0,0.0,5.0,3.25,63527208277.56908,28.0,1.0,0.034482758620689655,0.0,8.0,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,61817250322.37533,17.0,1.0,0.058823529411764705,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,48744124565.17826,17.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,76222228686.71265,20.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,72501684388.5348,23.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,56693976681.449715,22.0,1.0,0.04,0.0,12.0,0
1.0,15.0,0.0,0.0,6.0,3.240223928941852,75057175618.9472,25.0,1.0,0.037037037037037035,1.0,7.5,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,74179444738.41286,25.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,75009270759.62001,22.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,64127035975.64525,29.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,53358655931.50291,25.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,48839656923.066574,20.0,1.0,0.05,0.0,12.0,0
1.0,8.0,0.0,0.0,2.0,2.5,90097864202.51584,23.0,1.0,0.043478260869565216,0.0,4.0,1
1.0,16.0,0.0,2.0,6.0,3.202819531114783,35955937220.43087,16.0,1.0,0.05263157894736842,1.0,8.0,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,43997056226.002014,20.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,128753352193.28485,16.0,1.0,0.0625,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,47410325400.91462,23.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,46070557904.555954,19.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,42398895157.111115,22.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,42065880616.0516,18.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,46355363125.84687,20.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,72833058650.0562,23.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,81372695535.9597,26.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,54005997492.49686,18.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,72275427470.67351,33.0,1.0,0.02631578947368421,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,57832309680.97804,19.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,48456204741.60616,18.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,58989356637.74539,18.0,1.0,0.05555555555555555,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,63312380106.02313,21.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,55900047235.47101,19.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,71860202653.33658,24.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,98304193596.89122,24.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,15.0,0.0,0.0,4.0,3.240223928941852,78568211697.69186,27.0,1.0,0.03225806451612903,1.0,7.5,1
1.0,24.0,0.0,0.0,3.0,4.053508854797678,60188689051.319374,22.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,90759156829.04376,23.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,44041828590.86303,21.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,15.0,0.0,0.0,1.0,3.240223928941852,122399901542.10135,17.0,1.0,0.058823529411764705,1.0,7.5,1
1.0,16.0,0.0,2.0,2.0,3.202819531114783,60442936545.55373,24.0,1.0,0.038461538461538464,1.0,8.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,84657154413.83324,21.0,1.0,0.04,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,3.0,3.4613201402110083,41822455261.69766,20.0,1.0,0.045454545454545456,0.0,4.5,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,56945748900.62453,23.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,76394189097.14879,21.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,61922925423.30762,30.0,1.0,0.03225806451612903,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,47079345718.184616,21.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,74032598131.00546,19.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,40579044184.0398,23.0,1.0,0.04,0.0,12.0,0
1.0,8.0,0.0,0.0,4.0,2.5,73824665740.67505,26.0,1.0,0.037037037037037035,0.0,4.0,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,73586552236.2495,23.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,70666227374.62105,24.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,51923133819.39526,19.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,35715702775.02913,17.0,1.0,0.05,0.0,12.0,0
1.0,16.0,0.0,2.0,4.0,3.202819531114783,46243044382.44216,22.0,1.0,0.041666666666666664,1.0,8.0,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,116380040710.55215,18.0,1.0,0.05555555555555555,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,5.0,3.4613201402110083,57231574375.56522,24.0,1.0,0.03571428571428571,0.0,4.5,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,70619004440.59784,25.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,53235557026.22025,24.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,78318244652.72862,19.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,8.0,0.0,0.0,2.0,2.5,84774650941.74489,20.0,1.0,0.043478260869565216,0.0,4.0,1
1.0,24.0,0.0,0.0,8.0,4.053508854797678,63157240518.5979,29.0,1.0,0.03225806451612903,0.0,12.0,0
1.0,16.0,0.0,2.0,4.0,3.202819531114783,48256526517.94719,23.0,1.0,0.04,1.0,8.0,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,109683353525.55182,19.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,67903922168.71177,26.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,55068615375.88144,20.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,87282020899.01068,24.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,58826258296.60216,22.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,94901662082.84888,29.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,52199768770.50987,19.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,51023291866.412445,25.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,7.0,4.053508854797678,36767485841.97437,28.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,34494542638.9722,18.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,16.0,0.0,2.0,4.0,3.202819531114783,78405774914.66234,27.0,1.0,0.03571428571428571,1.0,8.0,1
1.0,16.0,0.0,0.0,1.0,3.25,51864926507.336494,26.0,1.0,0.03571428571428571,0.0,8.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,47375475411.5182,13.0,1.0,0.07692307692307693,0.0,12.0,0
1.0,15.0,0.0,0.0,2.0,3.240223928941852,55956797960.9671,20.0,1.0,0.043478260869565216,1.0,7.5,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,91500856500.15594,25.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,109157372053.44035,19.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,76767218550.40608,28.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,73986721856.23497,23.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,16.0,0.0,0.0,7.0,3.25,71266472721.82709,33.0,1.0,0.02564102564102564,0.0,8.0,1
1.0,8.0,0.0,0.0,4.0,2.5,47954248448.38284,14.0,1.0,0.07142857142857142,0.0,4.0,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,34248351646.03209,19.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,46359108095.0038,21.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,8.0,0.0,0.0,5.0,2.5,42159254951.702705,22.0,1.0,0.043478260869565216,0.0,4.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,82564326473.27576,22.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,51053902745.47296,19.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,57740169517.508865,26.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,24.0,0.0,0.0,7.0,4.053508854797678,35548207344.262596,29.0,1.0,0.03225806451612903,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,53864597636.59351,21.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,45240776838.061554,22.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,55484105763.69922,25.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,59479503533.9802,27.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,51347580916.27985,23.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,68663212876.29558,20.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,57532907160.517715,24.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,90495860524.30461,26.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,8.0,4.053508854797678,61797760270.78455,30.0,1.0,0.03125,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,86507541727.36566,25.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,79333127725.56021,28.0,1.0,0.03125,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,54589733457.56,27.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,90078797723.58498,21.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,0.0,4.053508854797678,68592201281.2946,19.0,1.0,0.05263157894736842,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,60356880390.92284,20.0,1.0,0.047619047619047616,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,5.0,3.4613201402110083,79498265718.18726,22.0,1.0,0.037037037037037035,0.0,4.5,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,44253360473.048996,22.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,3.0,4.053508854797678,70045769498.55222,20.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,59018671078.28998,28.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,45330427016.83207,14.0,1.0,0.06666666666666667,0.0,12.0,0
1.0,24.0,0.0,0.0,8.0,4.053508854797678,59811463126.29912,31.0,1.0,0.030303030303030304,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,49169427302.36699,23.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,8.0,4.053508854797678,64762304121.965256,32.0,1.0,0.029411764705882353,0.0,12.0,0
1.0,24.0,0.0,0.0,7.0,4.053508854797678,47230807429.39341,28.0,1.0,0.030303030303030304,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,65580194147.684944,25.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,56966664174.76902,29.0,1.0,0.03333333333333333,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,2.0,3.4613201402110083,49105901836.80423,19.0,1.0,0.043478260869565216,0.0,4.5,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,52830995366.714966,20.0,1.0,0.05,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,1.0,3.4613201402110083,67193491463.97223,20.0,1.0,0.05,0.0,4.5,1
1.0,15.0,0.0,0.0,4.0,3.240223928941852,59314908696.62374,24.0,1.0,0.041666666666666664,1.0,7.5,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,86236964794.00835,22.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,61043742146.06859,23.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,36935148776.87357,20.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,59317750939.17424,25.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,48851197243.056366,24.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,15.0,0.0,0.0,5.0,3.240223928941852,68780491909.4712,22.0,1.0,0.04,1.0,7.5,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,53503667813.367,26.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,73969418120.44229,24.0,1.0,0.041666666666666664,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,5.0,3.4613201402110083,77435617686.51154,29.0,1.0,0.030303030303030304,0.0,4.5,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,35271187083.009834,20.0,1.0,0.043478260869565216,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,54115843611.688515,21.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,61295894374.17091,25.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,8.0,0.0,0.0,6.0,2.5,72974988617.45111,25.0,1.0,0.037037037037037035,0.0,4.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,57098288874.07398,26.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,39811449766.87056,19.0,1.0,0.05,0.0,12.0,0
1.0,24.0,0.0,0.0,8.0,4.053508854797678,67524363308.453766,33.0,1.0,0.02857142857142857,0.0,12.0,0
1.0,16.0,0.0,0.0,4.0,3.25,74150140497.99605,29.0,1.0,0.03333333333333333,0.0,8.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,65722222328.84594,27.0,1.0,0.037037037037037035,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,74815055881.59807,25.0,1.0,0.04,0.0,12.0,0
1.0,16.0,0.0,2.0,2.0,3.202819531114783,48874191548.64906,25.0,1.0,0.04,1.0,8.0,1
3.0,4.666666666666667,2.0,0.0,4.0,3.4613201402110083,59983524331.26026,21.0,1.0,0.041666666666666664,0.0,4.5,1
1.0,24.0,0.0,0.0,1.0,4.053508854797678,53896673512.087616,28.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,6.0,4.053508854797678,67389987779.12046,26.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,8.0,0.0,0.0,4.0,2.5,96238605089.28165,30.0,1.0,0.03225806451612903,0.0,4.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,75278432129.14316,29.0,1.0,0.03225806451612903,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,72798641885.19095,30.0,1.0,0.03125,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,75243112713.62726,21.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,83222064225.6599,22.0,1.0,0.038461538461538464,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,57444185899.80798,29.0,1.0,0.030303030303030304,0.0,12.0,0
1.0,8.0,0.0,0.0,2.0,2.5,64959387963.91559,21.0,1.0,0.047619047619047616,0.0,4.0,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,65806653141.8787,24.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,76832205622.42209,23.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,16.0,0.0,2.0,1.0,3.202819531114783,47503837578.875786,18.0,1.0,0.05,1.0,8.0,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,79212155853.36893,24.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,73821312594.508,26.0,1.0,0.038461538461538464,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,3.0,3.4613201402110083,42957606101.41364,24.0,1.0,0.038461538461538464,0.0,4.5,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,61711956863.65484,22.0,1.0,0.045454545454545456,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,71090222890.33255,22.0,1.0,0.045454545454545456,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,2.0,3.4613201402110083,51764557451.654144,21.0,1.0,0.04,0.0,4.5,1
1.0,24.0,0.0,0.0,6.0,4.053508854797678,73189611120.07416,26.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,87412923672.43272,26.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,47113637033.68858,20.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,42308813788.4575,15.0,1.0,0.0625,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,86068775969.37222,24.0,1.0,0.041666666666666664,0.0,12.0,0
1.0,24.0,0.0,0.0,4.0,4.053508854797678,64681070078.57761,27.0,1.0,0.03571428571428571,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,84542857823.31728,25.0,1.0,0.03333333333333333,0.0,12.0,0
1.0,24.0,0.0,0.0,5.0,4.053508854797678,53685862330.81888,25.0,1.0,0.04,0.0,12.0,0
1.0,16.0,0.0,2.0,2.0,3.202819531114783,59519509273.623985,25.0,1.0,0.03571428571428571,1.0,8.0,1
1.0,24.0,0.0,0.0,2.0,4.053508854797678,57315633049.062386,26.0,1.0,0.034482758620689655,0.0,12.0,0
1.0,16.0,0.0,2.0,5.0,3.202819531114783,85334688515.00424,25.0,1.0,0.03225806451612903,1.0,8.0,1
1.0,24.0,0.0,0.0,4.0,4.053508854797678,42517077480.0197,16.0,1.0,0.058823529411764705,0.0,12.0,0
3.0,4.666666666666667,2.0,0.0,4.0,3.4613201402110083,62286010701.86652,28.0,1.0,0.034482758620689655,0.0,4.5,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,60278156708.70823,31.0,1.0,0.03125,0.0,12.0,0
1.0,16.0,0.0,2.0,3.0,3.202819531114783,50066525842.96041,21.0,1.0,0.047619047619047616,1.0,8.0,1
1.0,24.0,0.0,0.0,5.0,4.053508854797678,43275315373.99675,22.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,2.0,4.053508854797678,91722809854.36966,24.0,1.0,0.04,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,45067630952.760345,19.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,1.0,4.053508854797678,103491030811.34929,20.0,1.0,0.047619047619047616,0.0,12.0,0
1.0,24.0,0.0,0.0,8.0,4.053508854797678,70095969795.8303,33.0,1.0,0.027777777777777776,0.0,12.0,0
